2023-04-17 11:46:12,041 INFO    StreamThr :1616 [internal.py:wandb_internal():86] W&B internal server running at pid: 1616, started at: 2023-04-17 11:46:12.041499
2023-04-17 11:46:12,042 DEBUG   HandlerThread:1616 [handler.py:handle_request():144] handle_request: status
2023-04-17 11:46:12,042 INFO    WriterThread:1616 [datastore.py:open_for_write():85] open: F:\TB_chemprop\wandb\run-20230417_114606-9bvce73x\run-9bvce73x.wandb
2023-04-17 11:46:12,044 DEBUG   SenderThread:1616 [sender.py:send():375] send: header
2023-04-17 11:46:12,044 DEBUG   SenderThread:1616 [sender.py:send():375] send: run
2023-04-17 11:46:12,395 INFO    SenderThread:1616 [dir_watcher.py:__init__():219] watching files in: F:\TB_chemprop\wandb\run-20230417_114606-9bvce73x\files
2023-04-17 11:46:12,395 INFO    SenderThread:1616 [sender.py:_start_run_threads():1124] run started: 9bvce73x with start time 1681746371.094649
2023-04-17 11:46:12,395 DEBUG   SenderThread:1616 [sender.py:send_request():402] send_request: summary_record
2023-04-17 11:46:12,395 INFO    SenderThread:1616 [sender.py:_save_file():1378] saving file wandb-summary.json with policy end
2023-04-17 11:46:12,398 DEBUG   HandlerThread:1616 [handler.py:handle_request():144] handle_request: check_version
2023-04-17 11:46:12,399 DEBUG   SenderThread:1616 [sender.py:send_request():402] send_request: check_version
2023-04-17 11:46:12,588 DEBUG   HandlerThread:1616 [handler.py:handle_request():144] handle_request: run_start
2023-04-17 11:46:12,598 DEBUG   HandlerThread:1616 [system_info.py:__init__():31] System info init
2023-04-17 11:46:12,598 DEBUG   HandlerThread:1616 [system_info.py:__init__():46] System info init done
2023-04-17 11:46:12,598 INFO    HandlerThread:1616 [system_monitor.py:start():181] Starting system monitor
2023-04-17 11:46:12,598 INFO    SystemMonitor:1616 [system_monitor.py:_start():145] Starting system asset monitoring threads
2023-04-17 11:46:12,598 INFO    HandlerThread:1616 [system_monitor.py:probe():201] Collecting system info
2023-04-17 11:46:12,604 INFO    SystemMonitor:1616 [interfaces.py:start():190] Started cpu monitoring
2023-04-17 11:46:12,604 INFO    SystemMonitor:1616 [interfaces.py:start():190] Started disk monitoring
2023-04-17 11:46:12,604 INFO    SystemMonitor:1616 [interfaces.py:start():190] Started gpu monitoring
2023-04-17 11:46:12,616 INFO    SystemMonitor:1616 [interfaces.py:start():190] Started memory monitoring
2023-04-17 11:46:12,620 DEBUG   HandlerThread:1616 [system_info.py:probe():195] Probing system
2023-04-17 11:46:12,627 INFO    SystemMonitor:1616 [interfaces.py:start():190] Started network monitoring
2023-04-17 11:46:12,629 DEBUG   HandlerThread:1616 [system_info.py:_probe_git():180] Probing git
2023-04-17 11:46:12,696 DEBUG   HandlerThread:1616 [system_info.py:_probe_git():188] Probing git done
2023-04-17 11:46:12,697 DEBUG   HandlerThread:1616 [system_info.py:probe():240] Probing system done
2023-04-17 11:46:12,697 DEBUG   HandlerThread:1616 [system_monitor.py:probe():210] {'os': 'Windows-10-10.0.22621-SP0', 'python': '3.10.10', 'heartbeatAt': '2023-04-17T15:46:12.620969', 'startedAt': '2023-04-17T15:46:06.757442', 'docker': None, 'cuda': None, 'args': ('--data_path', 'F:\\tb_data\\tb_confirmed_full_table.csv', '--dataset_type', 'classification', '--save_dir', 'F:\\try_from_source', '--num_folds', '5'), 'state': 'running', 'program': 'F:\\TB_chemprop\\train.py', 'codePath': 'train.py', 'git': {'remote': 'https://github.com/AlexWei21/TB_chemprop.git', 'commit': '0c129b985868a98331edc728e75d59024778ee4c'}, 'email': '47674938+AlexWei21@users.noreply.github.com', 'root': 'F:/TB_chemprop', 'host': 'AlexPCBoston', 'username': 'Ziming Wei', 'executable': 'C:\\Users\\Ziming Wei\\anaconda3\\envs\\chemprop\\python.exe', 'cpu_count': 12, 'cpu_count_logical': 20, 'cpu_freq': {'current': 3610.0, 'min': 0.0, 'max': 3610.0}, 'cpu_freq_per_core': [{'current': 3610.0, 'min': 0.0, 'max': 3610.0}], 'disk': {'total': 222.40038681030273, 'used': 0.9713706970214844}, 'gpu': 'NVIDIA GeForce RTX 3080', 'gpu_count': 1, 'gpu_devices': [{'name': 'NVIDIA GeForce RTX 3080', 'memory_total': 10737418240}], 'memory': {'total': 63.86314392089844}}
2023-04-17 11:46:12,697 INFO    HandlerThread:1616 [system_monitor.py:probe():211] Finished collecting system info
2023-04-17 11:46:12,697 INFO    HandlerThread:1616 [system_monitor.py:probe():214] Publishing system info
2023-04-17 11:46:12,697 DEBUG   HandlerThread:1616 [system_info.py:_save_pip():51] Saving list of pip packages installed into the current environment
2023-04-17 11:46:12,697 DEBUG   HandlerThread:1616 [system_info.py:_save_pip():67] Saving pip packages done
2023-04-17 11:46:12,697 DEBUG   HandlerThread:1616 [system_info.py:_save_conda():74] Saving list of conda packages installed into the current environment
2023-04-17 11:46:13,411 INFO    Thread-46 :1616 [dir_watcher.py:_on_file_created():278] file/dir created: F:\TB_chemprop\wandb\run-20230417_114606-9bvce73x\files\conda-environment.yaml
2023-04-17 11:46:13,412 INFO    Thread-46 :1616 [dir_watcher.py:_on_file_created():278] file/dir created: F:\TB_chemprop\wandb\run-20230417_114606-9bvce73x\files\requirements.txt
2023-04-17 11:46:13,412 INFO    Thread-46 :1616 [dir_watcher.py:_on_file_created():278] file/dir created: F:\TB_chemprop\wandb\run-20230417_114606-9bvce73x\files\wandb-summary.json
2023-04-17 11:46:15,148 DEBUG   HandlerThread:1616 [system_info.py:_save_conda():86] Saving conda packages done
2023-04-17 11:46:15,149 INFO    HandlerThread:1616 [system_monitor.py:probe():216] Finished publishing system info
2023-04-17 11:46:15,149 DEBUG   SenderThread:1616 [sender.py:send():375] send: files
2023-04-17 11:46:15,149 INFO    SenderThread:1616 [sender.py:_save_file():1378] saving file wandb-metadata.json with policy now
2023-04-17 11:46:15,154 DEBUG   HandlerThread:1616 [handler.py:handle_request():144] handle_request: stop_status
2023-04-17 11:46:15,154 DEBUG   SenderThread:1616 [sender.py:send_request():402] send_request: stop_status
2023-04-17 11:46:15,408 DEBUG   SenderThread:1616 [sender.py:send():375] send: telemetry
2023-04-17 11:46:15,415 INFO    Thread-46 :1616 [dir_watcher.py:_on_file_modified():295] file/dir modified: F:\TB_chemprop\wandb\run-20230417_114606-9bvce73x\files\conda-environment.yaml
2023-04-17 11:46:15,416 INFO    Thread-46 :1616 [dir_watcher.py:_on_file_created():278] file/dir created: F:\TB_chemprop\wandb\run-20230417_114606-9bvce73x\files\output.log
2023-04-17 11:46:15,416 INFO    Thread-46 :1616 [dir_watcher.py:_on_file_created():278] file/dir created: F:\TB_chemprop\wandb\run-20230417_114606-9bvce73x\files\wandb-metadata.json
2023-04-17 11:46:15,559 DEBUG   HandlerThread:1616 [handler.py:handle_request():144] handle_request: partial_history
2023-04-17 11:46:15,560 DEBUG   SenderThread:1616 [sender.py:send():375] send: history
2023-04-17 11:46:15,560 DEBUG   SenderThread:1616 [sender.py:send_request():402] send_request: summary_record
2023-04-17 11:46:15,561 INFO    SenderThread:1616 [sender.py:_save_file():1378] saving file wandb-summary.json with policy end
2023-04-17 11:46:15,660 INFO    wandb-upload_0:1616 [upload_job.py:push():137] Uploaded file C:\Users\ZIMING~1\AppData\Local\Temp\tmphinheyguwandb\yywiaour-wandb-metadata.json
2023-04-17 11:46:16,004 DEBUG   SenderThread:1616 [sender.py:send():375] send: telemetry
2023-04-17 11:46:16,005 DEBUG   SenderThread:1616 [sender.py:send():375] send: exit
2023-04-17 11:46:16,005 INFO    SenderThread:1616 [sender.py:send_exit():598] handling exit code: 0
2023-04-17 11:46:16,005 INFO    SenderThread:1616 [sender.py:send_exit():600] handling runtime: 3
2023-04-17 11:46:16,005 INFO    SenderThread:1616 [sender.py:_save_file():1378] saving file wandb-summary.json with policy end
2023-04-17 11:46:16,005 INFO    SenderThread:1616 [sender.py:send_exit():606] send defer
2023-04-17 11:46:16,005 DEBUG   HandlerThread:1616 [handler.py:handle_request():144] handle_request: defer
2023-04-17 11:46:16,005 INFO    HandlerThread:1616 [handler.py:handle_request_defer():170] handle defer: 0
2023-04-17 11:46:16,005 DEBUG   SenderThread:1616 [sender.py:send_request():402] send_request: defer
2023-04-17 11:46:16,005 INFO    SenderThread:1616 [sender.py:send_request_defer():622] handle sender defer: 0
2023-04-17 11:46:16,005 INFO    SenderThread:1616 [sender.py:transition_state():626] send defer: 1
2023-04-17 11:46:16,006 DEBUG   HandlerThread:1616 [handler.py:handle_request():144] handle_request: defer
2023-04-17 11:46:16,006 INFO    HandlerThread:1616 [handler.py:handle_request_defer():170] handle defer: 1
2023-04-17 11:46:16,006 DEBUG   SenderThread:1616 [sender.py:send_request():402] send_request: defer
2023-04-17 11:46:16,006 INFO    SenderThread:1616 [sender.py:send_request_defer():622] handle sender defer: 1
2023-04-17 11:46:16,006 INFO    SenderThread:1616 [sender.py:transition_state():626] send defer: 2
2023-04-17 11:46:16,006 DEBUG   HandlerThread:1616 [handler.py:handle_request():144] handle_request: defer
2023-04-17 11:46:16,006 INFO    HandlerThread:1616 [handler.py:handle_request_defer():170] handle defer: 2
2023-04-17 11:46:16,006 INFO    HandlerThread:1616 [system_monitor.py:finish():190] Stopping system monitor
2023-04-17 11:46:16,006 DEBUG   SystemMonitor:1616 [system_monitor.py:_start():159] Starting system metrics aggregation loop
2023-04-17 11:46:16,006 INFO    HandlerThread:1616 [interfaces.py:finish():202] Joined cpu monitor
2023-04-17 11:46:16,013 DEBUG   SystemMonitor:1616 [system_monitor.py:_start():166] Finished system metrics aggregation loop
2023-04-17 11:46:16,013 INFO    HandlerThread:1616 [interfaces.py:finish():202] Joined disk monitor
2023-04-17 11:46:16,013 DEBUG   SystemMonitor:1616 [system_monitor.py:_start():170] Publishing last batch of metrics
2023-04-17 11:46:16,052 INFO    HandlerThread:1616 [interfaces.py:finish():202] Joined gpu monitor
2023-04-17 11:46:16,052 INFO    HandlerThread:1616 [interfaces.py:finish():202] Joined memory monitor
2023-04-17 11:46:16,052 INFO    HandlerThread:1616 [interfaces.py:finish():202] Joined network monitor
2023-04-17 11:46:16,053 DEBUG   SenderThread:1616 [sender.py:send_request():402] send_request: defer
2023-04-17 11:46:16,053 INFO    SenderThread:1616 [sender.py:send_request_defer():622] handle sender defer: 2
2023-04-17 11:46:16,053 INFO    SenderThread:1616 [sender.py:transition_state():626] send defer: 3
2023-04-17 11:46:16,053 DEBUG   SenderThread:1616 [sender.py:send():375] send: stats
2023-04-17 11:46:16,053 DEBUG   HandlerThread:1616 [handler.py:handle_request():144] handle_request: defer
2023-04-17 11:46:16,053 INFO    HandlerThread:1616 [handler.py:handle_request_defer():170] handle defer: 3
2023-04-17 11:46:16,053 DEBUG   SenderThread:1616 [sender.py:send_request():402] send_request: defer
2023-04-17 11:46:16,054 INFO    SenderThread:1616 [sender.py:send_request_defer():622] handle sender defer: 3
2023-04-17 11:46:16,054 INFO    SenderThread:1616 [sender.py:transition_state():626] send defer: 4
2023-04-17 11:46:16,054 DEBUG   HandlerThread:1616 [handler.py:handle_request():144] handle_request: defer
2023-04-17 11:46:16,054 INFO    HandlerThread:1616 [handler.py:handle_request_defer():170] handle defer: 4
2023-04-17 11:46:16,054 DEBUG   SenderThread:1616 [sender.py:send_request():402] send_request: defer
2023-04-17 11:46:16,054 INFO    SenderThread:1616 [sender.py:send_request_defer():622] handle sender defer: 4
2023-04-17 11:46:16,054 INFO    SenderThread:1616 [sender.py:transition_state():626] send defer: 5
2023-04-17 11:46:16,054 DEBUG   HandlerThread:1616 [handler.py:handle_request():144] handle_request: defer
2023-04-17 11:46:16,054 INFO    HandlerThread:1616 [handler.py:handle_request_defer():170] handle defer: 5
2023-04-17 11:46:16,054 DEBUG   SenderThread:1616 [sender.py:send():375] send: summary
2023-04-17 11:46:16,055 INFO    SenderThread:1616 [sender.py:_save_file():1378] saving file wandb-summary.json with policy end
2023-04-17 11:46:16,055 DEBUG   SenderThread:1616 [sender.py:send_request():402] send_request: defer
2023-04-17 11:46:16,055 INFO    SenderThread:1616 [sender.py:send_request_defer():622] handle sender defer: 5
2023-04-17 11:46:16,055 INFO    SenderThread:1616 [sender.py:transition_state():626] send defer: 6
2023-04-17 11:46:16,055 DEBUG   HandlerThread:1616 [handler.py:handle_request():144] handle_request: defer
2023-04-17 11:46:16,055 INFO    HandlerThread:1616 [handler.py:handle_request_defer():170] handle defer: 6
2023-04-17 11:46:16,055 DEBUG   SenderThread:1616 [sender.py:send_request():402] send_request: defer
2023-04-17 11:46:16,055 INFO    SenderThread:1616 [sender.py:send_request_defer():622] handle sender defer: 6
2023-04-17 11:46:16,057 DEBUG   HandlerThread:1616 [handler.py:handle_request():144] handle_request: status_report
2023-04-17 11:46:16,168 INFO    SenderThread:1616 [sender.py:transition_state():626] send defer: 7
2023-04-17 11:46:16,168 DEBUG   HandlerThread:1616 [handler.py:handle_request():144] handle_request: defer
2023-04-17 11:46:16,168 INFO    HandlerThread:1616 [handler.py:handle_request_defer():170] handle defer: 7
2023-04-17 11:46:16,168 DEBUG   SenderThread:1616 [sender.py:send_request():402] send_request: defer
2023-04-17 11:46:16,168 INFO    SenderThread:1616 [sender.py:send_request_defer():622] handle sender defer: 7
2023-04-17 11:46:16,419 INFO    Thread-46 :1616 [dir_watcher.py:_on_file_modified():295] file/dir modified: F:\TB_chemprop\wandb\run-20230417_114606-9bvce73x\files\config.yaml
2023-04-17 11:46:16,419 INFO    Thread-46 :1616 [dir_watcher.py:_on_file_modified():295] file/dir modified: F:\TB_chemprop\wandb\run-20230417_114606-9bvce73x\files\wandb-summary.json
2023-04-17 11:46:17,019 DEBUG   HandlerThread:1616 [handler.py:handle_request():144] handle_request: poll_exit
2023-04-17 11:46:17,423 INFO    SenderThread:1616 [sender.py:transition_state():626] send defer: 8
2023-04-17 11:46:17,423 DEBUG   SenderThread:1616 [sender.py:send_request():402] send_request: poll_exit
2023-04-17 11:46:17,423 DEBUG   HandlerThread:1616 [handler.py:handle_request():144] handle_request: defer
2023-04-17 11:46:17,423 INFO    HandlerThread:1616 [handler.py:handle_request_defer():170] handle defer: 8
2023-04-17 11:46:17,424 DEBUG   SenderThread:1616 [sender.py:send_request():402] send_request: defer
2023-04-17 11:46:17,424 INFO    SenderThread:1616 [sender.py:send_request_defer():622] handle sender defer: 8
2023-04-17 11:46:17,424 INFO    Thread-46 :1616 [dir_watcher.py:_on_file_modified():295] file/dir modified: F:\TB_chemprop\wandb\run-20230417_114606-9bvce73x\files\output.log
2023-04-17 11:46:17,436 INFO    SenderThread:1616 [sender.py:transition_state():626] send defer: 9
2023-04-17 11:46:17,437 DEBUG   HandlerThread:1616 [handler.py:handle_request():144] handle_request: defer
2023-04-17 11:46:17,437 DEBUG   SenderThread:1616 [sender.py:send():375] send: artifact
2023-04-17 11:46:17,437 INFO    HandlerThread:1616 [handler.py:handle_request_defer():170] handle defer: 9
2023-04-17 11:46:17,812 INFO    SenderThread:1616 [sender.py:send_artifact():1474] sent artifact job-https___github.com_AlexWei21_TB_chemprop.git_train.py - {'id': 'QXJ0aWZhY3Q6NDI2NjcyNTI5', 'digest': 'c6cbf9b6a971c16be9626f4946d1017f', 'state': 'COMMITTED', 'aliases': [{'artifactCollectionName': 'job-https___github.com_AlexWei21_TB_chemprop.git_train.py', 'alias': 'latest'}, {'artifactCollectionName': 'job-https___github.com_AlexWei21_TB_chemprop.git_train.py', 'alias': 'v2'}], 'artifactSequence': {'id': 'QXJ0aWZhY3RDb2xsZWN0aW9uOjYyODQ1NDIz', 'latestArtifact': {'id': 'QXJ0aWZhY3Q6NDI2NjcyNTI5', 'versionIndex': 2}}, 'version': 'v2'}
2023-04-17 11:46:17,812 DEBUG   SenderThread:1616 [sender.py:send_request():402] send_request: defer
2023-04-17 11:46:17,812 INFO    SenderThread:1616 [sender.py:send_request_defer():622] handle sender defer: 9
2023-04-17 11:46:17,812 INFO    SenderThread:1616 [dir_watcher.py:finish():365] shutting down directory watcher
2023-04-17 11:46:18,025 DEBUG   HandlerThread:1616 [handler.py:handle_request():144] handle_request: poll_exit
2023-04-17 11:46:18,427 INFO    SenderThread:1616 [dir_watcher.py:finish():395] scan: F:\TB_chemprop\wandb\run-20230417_114606-9bvce73x\files
2023-04-17 11:46:18,427 INFO    SenderThread:1616 [dir_watcher.py:finish():409] scan save: F:\TB_chemprop\wandb\run-20230417_114606-9bvce73x\files\conda-environment.yaml conda-environment.yaml
2023-04-17 11:46:18,427 INFO    SenderThread:1616 [dir_watcher.py:finish():409] scan save: F:\TB_chemprop\wandb\run-20230417_114606-9bvce73x\files\config.yaml config.yaml
2023-04-17 11:46:18,430 INFO    SenderThread:1616 [dir_watcher.py:finish():409] scan save: F:\TB_chemprop\wandb\run-20230417_114606-9bvce73x\files\output.log output.log
2023-04-17 11:46:18,431 INFO    SenderThread:1616 [dir_watcher.py:finish():409] scan save: F:\TB_chemprop\wandb\run-20230417_114606-9bvce73x\files\requirements.txt requirements.txt
2023-04-17 11:46:18,433 INFO    SenderThread:1616 [dir_watcher.py:finish():409] scan save: F:\TB_chemprop\wandb\run-20230417_114606-9bvce73x\files\wandb-metadata.json wandb-metadata.json
2023-04-17 11:46:18,433 INFO    SenderThread:1616 [dir_watcher.py:finish():409] scan save: F:\TB_chemprop\wandb\run-20230417_114606-9bvce73x\files\wandb-summary.json wandb-summary.json
2023-04-17 11:46:18,435 INFO    SenderThread:1616 [sender.py:transition_state():626] send defer: 10
2023-04-17 11:46:18,435 DEBUG   SenderThread:1616 [sender.py:send_request():402] send_request: poll_exit
2023-04-17 11:46:18,436 DEBUG   HandlerThread:1616 [handler.py:handle_request():144] handle_request: defer
2023-04-17 11:46:18,436 INFO    HandlerThread:1616 [handler.py:handle_request_defer():170] handle defer: 10
2023-04-17 11:46:18,436 DEBUG   SenderThread:1616 [sender.py:send_request():402] send_request: defer
2023-04-17 11:46:18,438 INFO    SenderThread:1616 [sender.py:send_request_defer():622] handle sender defer: 10
2023-04-17 11:46:18,438 INFO    SenderThread:1616 [file_pusher.py:finish():168] shutting down file pusher
2023-04-17 11:46:18,733 INFO    wandb-upload_0:1616 [upload_job.py:push():137] Uploaded file F:\TB_chemprop\wandb\run-20230417_114606-9bvce73x\files\conda-environment.yaml
2023-04-17 11:46:18,985 INFO    wandb-upload_3:1616 [upload_job.py:push():137] Uploaded file F:\TB_chemprop\wandb\run-20230417_114606-9bvce73x\files\requirements.txt
2023-04-17 11:46:18,985 INFO    wandb-upload_1:1616 [upload_job.py:push():137] Uploaded file F:\TB_chemprop\wandb\run-20230417_114606-9bvce73x\files\config.yaml
2023-04-17 11:46:19,028 DEBUG   HandlerThread:1616 [handler.py:handle_request():144] handle_request: poll_exit
2023-04-17 11:46:19,029 DEBUG   SenderThread:1616 [sender.py:send_request():402] send_request: poll_exit
2023-04-17 11:46:19,161 INFO    wandb-upload_4:1616 [upload_job.py:push():137] Uploaded file F:\TB_chemprop\wandb\run-20230417_114606-9bvce73x\files\wandb-summary.json
2023-04-17 11:46:19,196 INFO    wandb-upload_2:1616 [upload_job.py:push():137] Uploaded file F:\TB_chemprop\wandb\run-20230417_114606-9bvce73x\files\output.log
2023-04-17 11:46:19,399 INFO    Thread-45 (_thread_body):1616 [sender.py:transition_state():626] send defer: 11
2023-04-17 11:46:19,399 DEBUG   HandlerThread:1616 [handler.py:handle_request():144] handle_request: defer
2023-04-17 11:46:19,399 INFO    HandlerThread:1616 [handler.py:handle_request_defer():170] handle defer: 11
2023-04-17 11:46:19,399 DEBUG   SenderThread:1616 [sender.py:send_request():402] send_request: defer
2023-04-17 11:46:19,399 INFO    SenderThread:1616 [sender.py:send_request_defer():622] handle sender defer: 11
2023-04-17 11:46:19,399 INFO    SenderThread:1616 [file_pusher.py:join():173] waiting for file pusher
2023-04-17 11:46:19,399 INFO    SenderThread:1616 [sender.py:transition_state():626] send defer: 12
2023-04-17 11:46:19,399 DEBUG   HandlerThread:1616 [handler.py:handle_request():144] handle_request: defer
2023-04-17 11:46:19,399 INFO    HandlerThread:1616 [handler.py:handle_request_defer():170] handle defer: 12
2023-04-17 11:46:19,399 DEBUG   SenderThread:1616 [sender.py:send_request():402] send_request: defer
2023-04-17 11:46:19,399 INFO    SenderThread:1616 [sender.py:send_request_defer():622] handle sender defer: 12
2023-04-17 11:46:19,504 INFO    SenderThread:1616 [sender.py:transition_state():626] send defer: 13
2023-04-17 11:46:19,504 DEBUG   HandlerThread:1616 [handler.py:handle_request():144] handle_request: defer
2023-04-17 11:46:19,504 INFO    HandlerThread:1616 [handler.py:handle_request_defer():170] handle defer: 13
2023-04-17 11:46:19,504 DEBUG   SenderThread:1616 [sender.py:send_request():402] send_request: defer
2023-04-17 11:46:19,504 INFO    SenderThread:1616 [sender.py:send_request_defer():622] handle sender defer: 13
2023-04-17 11:46:19,504 INFO    SenderThread:1616 [sender.py:transition_state():626] send defer: 14
2023-04-17 11:46:19,505 DEBUG   HandlerThread:1616 [handler.py:handle_request():144] handle_request: defer
2023-04-17 11:46:19,505 DEBUG   SenderThread:1616 [sender.py:send():375] send: final
2023-04-17 11:46:19,505 INFO    HandlerThread:1616 [handler.py:handle_request_defer():170] handle defer: 14
2023-04-17 11:46:19,505 DEBUG   SenderThread:1616 [sender.py:send():375] send: footer
2023-04-17 11:46:19,505 DEBUG   SenderThread:1616 [sender.py:send_request():402] send_request: defer
2023-04-17 11:46:19,505 INFO    SenderThread:1616 [sender.py:send_request_defer():622] handle sender defer: 14
2023-04-17 11:46:19,506 DEBUG   HandlerThread:1616 [handler.py:handle_request():144] handle_request: poll_exit
2023-04-17 11:46:19,506 DEBUG   HandlerThread:1616 [handler.py:handle_request():144] handle_request: server_info
2023-04-17 11:46:19,506 DEBUG   HandlerThread:1616 [handler.py:handle_request():144] handle_request: get_summary
2023-04-17 11:46:19,507 DEBUG   SenderThread:1616 [sender.py:send_request():402] send_request: poll_exit
2023-04-17 11:46:19,507 DEBUG   HandlerThread:1616 [handler.py:handle_request():144] handle_request: sampled_history
2023-04-17 11:46:19,507 DEBUG   SenderThread:1616 [sender.py:send_request():402] send_request: server_info
2023-04-17 11:46:19,572 DEBUG   HandlerThread:1616 [handler.py:handle_request():144] handle_request: shutdown
2023-04-17 11:46:19,572 INFO    HandlerThread:1616 [handler.py:finish():845] shutting down handler
2023-04-17 11:46:20,512 INFO    WriterThread:1616 [datastore.py:close():298] close: F:\TB_chemprop\wandb\run-20230417_114606-9bvce73x\run-9bvce73x.wandb
2023-04-17 11:46:20,574 INFO    SenderThread:1616 [sender.py:finish():1550] shutting down sender
2023-04-17 11:46:20,574 INFO    SenderThread:1616 [file_pusher.py:finish():168] shutting down file pusher
2023-04-17 11:46:20,574 INFO    SenderThread:1616 [file_pusher.py:join():173] waiting for file pusher
